Dialogue Name,Node Guid ID,Text Guid ID,French,English,Spanish
Test Dialogue,c5582632-2ac6-4271-9357-c6cdefd921b2,288a206f-fd8b-415d-b883-9020d2736050,"Pour créer un Dialogue Event, Clic droit > Create > Dialogue > New Dialogue Event. Ce ScriptableObject fera office de lien entre le dialogue et le script en jeu, et peut même être partagé entre différents diaogues.","To create an Event dialog, right click > Create > Dialogue > New Event Dialogue. This ScriptableObject will serve as a link between the dialog and the script in-game, and can even be shared between different dialogues.","Para crear un cuadro de diálogo de evento, haga clic con el botón derecho> Crear> Diálogo> Nuevo diálogo de eventos. Este scriptableObject servirá como un enlace entre el cuadro de diálogo y el script en juego, e incluso se puede compartir entre diferentes diaganchos."
Test Dialogue,abbf7fca-f0e5-4992-bf15-d293971b890f,a7f9f850-d016-43e3-a8df-c7ce4632816c,"""Append To Previous text"" : Permet de coller la nouvelle réplique à la précédente sans supprimer cette dernière.","""Append to Previous Text"": allows you to append the new replique to the previous one without deleting the latter.","""Anexar al texto anterior"": le permite pegar la nueva réplica a la anterior sin eliminar este último."
Test Dialogue,abbf7fca-f0e5-4992-bf15-d293971b890f,8761f8d1-7b4b-4b74-a06a-04b1a2c48dd0,"""Can Click On Continue"" : Permet ou non au joueur de continuer le dialogue en cliquant sur l'interface. Fonctionne de pair avec l'auto-délai pour avancer automatiquement un dialogue.","""Can Click on Continue"": Allows the player to continue the dialog by clicking on the interface. Works with the auto-delay to automatically progress in a dialog.","""Puede hacer clic en Continúe"": o no permite que el reproductor continúe con el cuadro de diálogo haciendo clic en la interfaz. Funciona con el autoayuda para avanzar automáticamente un diálogo."
Test Dialogue,abbf7fca-f0e5-4992-bf15-d293971b890f,4a539c07-e49b-4e5b-b6c4-b5742f4de502,"""Overwrite Write Speed"" : Permet d'écrire chaque caractère à une différente vitesse que celle par défaut (en secondes). Utile pour donner une sensation de suspens à votre réplique.","""Overwrite Write Speed"": Allows you to write each character to a different speed than the default (in seconds). Useful for giving a feeling of suspense to your replique.","""Sobrescribe la velocidad de escritura"": le permite escribir cada carácter a una velocidad diferente a la predeterminada (en segundos). Útil para dar una sensación de suspenso a su réplica."
Test Dialogue,abbf7fca-f0e5-4992-bf15-d293971b890f,607bfdbe-6cce-4cd0-8a25-8dd09873b90f,"""Auto Delay"" : Si activé, le dialogue jouera la réplique suivante automatiquement au bout du temps inscrit en paramètre (en secondes).","""Auto Delay"": If enabled, the dialog will play the next replique automatically once the timer registered as a parameter has ended (in seconds).","""Retardo automático"": si está habilitado, el cuadro de diálogo reproducirá la siguiente réplica automáticamente después de la hora registrada como parámetro (en segundos)."
Test Dialogue,b70886b7-fe59-404c-91a2-a729524dda88,fdb8a0a2-0406-45ce-812b-23da819cd5c1,"Bonjour !","Hi!","Buenos dias !"
Test Dialogue,2755a66c-bef6-4058-a76f-cf603bb59b29,cb51f637-6203-4e4b-a572-f1deeedef055,"Comment fonctionne la fenêtre d'édition de dialogue ?","How does the dialog editing window work?","¿Cómo funciona la ventana de edición de diálogo?"
Test Dialogue,2755a66c-bef6-4058-a76f-cf603bb59b29,a883e808-02cf-427d-84e7-dde2c468297e,"Comment fonctionnent les nodes ?","How do the nodes work?","¿Cómo funcionan los nodos?"
Test Dialogue,2755a66c-bef6-4058-a76f-cf603bb59b29,8d834159-c8a1-4ca6-8f8e-aaae9ff94ad5,"Comment lancer un dialogue en jeu ?","How to start a dialogue in-game?","¿Cómo iniciar un diálogo en juego?"
Test Dialogue,2755a66c-bef6-4058-a76f-cf603bb59b29,891641e8-7bc0-4134-9538-b3ac7e428d8d,"Ce sera tout. (Terminer le dialogue)","That's all. (Finish dialog)","Esto será todo. (Diálogo de finalización)"
Test Dialogue,a4c3f0d2-6fbe-4213-adac-27a6c688c1a9,a3ce7a92-e09e-4167-a058-aa7dc71fa400,"Comme ceci ?","Like this ?","Como esto ?"
Test Dialogue,a4c3f0d2-6fbe-4213-adac-27a6c688c1a9,f0489052-d0b9-4f57-bbeb-7908e62b7abc,"Ou comme ceci ?","Or like that?","¿O así?"
Test Dialogue,44d497c9-d42b-42e4-b044-d253875b00cf,aec962fd-df61-4cb1-963d-9be48ab1ac0d,"Débloquer le choix.","Unlock the choice.","Desbloquear la elección."
Test Dialogue,44d497c9-d42b-42e4-b044-d253875b00cf,3dc433aa-bfd7-4481-aff1-76cb5b6feb18,"Choix bloqué.","Choice blocked.","Elección bloqueada."
Test Dialogue,82755e88-9cbc-4e8d-ae05-3d9984507dfb,88eea279-12f5-45c6-81bd-09a352637eb2,"Aller sur la page Github.","Go to the Github page.","Ir a la página GitHub."
Test Dialogue,82755e88-9cbc-4e8d-ae05-3d9984507dfb,4c82df54-97a1-4f1e-aa4d-e85d209c4180,"Aller sur la page Youtube.","Go to the YouTube page.","Ve a la página de YouTube."
Test Dialogue,82755e88-9cbc-4e8d-ae05-3d9984507dfb,ecd16a6d-86f9-4aab-a8ad-be7acad5a400,"Pas maintenant, merci.","Not now, thank you.","No ahora, gracias."
Test Dialogue,a4c3f0d2-6fbe-4213-adac-27a6c688c1a9,9208c28e-201c-4e27-9909-5c5dd0060a8b,"Exemple de choix inaccessible au joueur.","Example of choice inaccessible to the player.","Ejemplo de elección inaccesible para el jugador."
Test Dialogue,44d497c9-d42b-42e4-b044-d253875b00cf,0f18eead-1b34-4136-86ff-eb5f12444e35,"Ce choix est bloqué dans le DE_EventCaller.","This choice is blocked in the DE_EventCaller.","Esta elección está bloqueada en el De_EventsCaller."
v3.0,17b91f55-3709-4b55-9e87-d4f178600974,00fcfdc7-f3a5-4b3a-a936-12d0ad288322,"This system supports multiple characters, dialogue lines, backgrounds, choices, translations and more!","This system supports multiple characters, dialogue lines, backgrounds, choices, translations and more!","This system supports multiple characters, dialogue lines, backgrounds, choices, translations and more!"
v3.0,0cad3c40-b2f1-490a-accb-85b2f9eac12d,bdd66b30-a6d1-4bed-b06e-bc18861bc80c,"Hi!","Hi!","Hi!"
v3.0,0cad3c40-b2f1-490a-accb-85b2f9eac12d,8aca4a17-3302-4ad5-8a8e-aad4c445ce43,"This is the showase of the version 3.0 of our Dialogue Node System!","This is the showase of the version 3.0 of our Dialogue Node System!","This is the showase of the version 3.0 of our Dialogue Node System!"
v3.0,11ddda55-7492-481d-addf-0048a28d9ec3,fa303a8b-4cf4-42d7-8523-329a74fd264b,"You can check it our on our Github page!","You can check it our on our Github page!","You can check it our on our Github page!"
v3.0,abb95ec0-92e8-435b-9d19-27da54c28ed5,b342a71b-7104-4b2a-bca7-56e5e06ef36d,"Wow, that sounds great!","Wow, that sounds great!","Wow, that sounds great!"
v3.0,abb95ec0-92e8-435b-9d19-27da54c28ed5,dff85996-7676-4882-bece-acb2ae773223,"I don't care.","I don't care.","I don't care."
v3.0,abb95ec0-92e8-435b-9d19-27da54c28ed5,fbe2018e-09cf-40a0-af6f-3612b33c8d7e,"Impossible.","Impossible.","Impossible."
